grape_name,wine_name,wine_ratingAVG,wine_price,wine_ratingCOUNT
Cabernet Sauvignon,Kalós Cru Gran Reserva Malbec,4.5,34.85,3351
Chardonnay,Kalós Cru Gran Reserva Malbec,4.5,34.85,3351
Malbec,Kalós Cru Gran Reserva Malbec,4.5,34.85,3351
Cabernet Sauvignon,Tinto,4.4,104.95,2511
Tempranillo,Tinto,4.4,104.95,2511
Garnacha,Tinto,4.4,104.95,2511
Chardonnay,80 Vecchie Vigne Primitivo di Manduria Old Vines,4.4,31.95,2476
Merlot,80 Vecchie Vigne Primitivo di Manduria Old Vines,4.4,31.95,2476
Sangiovese,80 Vecchie Vigne Primitivo di Manduria Old Vines,4.4,31.95,2476
Chardonnay,Carmin,4.4,29.45,931
Merlot,Carmin,4.4,29.45,931
Pinot Noir,Carmin,4.4,29.45,931
Cabernet Sauvignon,Red Blend,4.5,99.98,102
Merlot,Red Blend,4.5,99.98,102
Carménère,Red Blend,4.5,99.98,102
Cabernet Sauvignon,Saperavi,4.4,29.29,4745
Chardonnay,Saperavi,4.4,29.29,4745
Merlot,Saperavi,4.4,29.29,4745
Touriga Nacional,Arché,4.4,79.95,429
Touriga Franca,Arché,4.4,79.95,429
Tinta Roriz,Arché,4.4,79.95,429
Chardonnay,Todeschini Distique Saint-Émilion Grand Cru,4.4,34.41,185
Merlot,Todeschini Distique Saint-Émilion Grand Cru,4.4,34.41,185
Pinot Noir,Todeschini Distique Saint-Émilion Grand Cru,4.4,34.41,185
Cabernet Sauvignon,Museum Collection White,4.4,68.0,297
Merlot,Museum Collection White,4.4,68.0,297
Agiorgitiko,Museum Collection White,4.4,68.0,297
Shiraz/Syrah,Book 17 XVII,4.7,275.5,814
Cabernet Sauvignon,Book 17 XVII,4.7,275.5,814
Merlot,Book 17 XVII,4.7,275.5,814
Chardonnay,Ligne de Crete Les Grandes Vignes Hermitage,4.7,530.05,76
Merlot,Ligne de Crete Les Grandes Vignes Hermitage,4.7,530.05,76
Pinot Noir,Ligne de Crete Les Grandes Vignes Hermitage,4.7,530.05,76
Cabernet Sauvignon,Alabaster,4.6,295.0,2708
Tempranillo,Alabaster,4.6,295.0,2708
Garnacha,Alabaster,4.6,295.0,2708
Riesling,Scharzhofberger Riesling Kabinett,4.4,189.95,3047
Spätburgunder,Scharzhofberger Riesling Kabinett,4.4,189.95,3047
Weissburgunder,Scharzhofberger Riesling Kabinett,4.4,189.95,3047
Chardonnay,Bâtard-Montrachet Grand Cru,4.4,534.0,347
Merlot,Bâtard-Montrachet Grand Cru,4.4,534.0,347
Pinot Noir,Bâtard-Montrachet Grand Cru,4.4,534.0,347
Chardonnay,Bonnes Mares Grand Cru,4.4,832.5,452
Merlot,Bonnes Mares Grand Cru,4.4,832.5,452
Pinot Noir,Bonnes Mares Grand Cru,4.4,832.5,452
Chardonnay,Les Bessards Hermitage,4.4,184.95,1515
Merlot,Les Bessards Hermitage,4.4,184.95,1515
Pinot Noir,Les Bessards Hermitage,4.4,184.95,1515
Cabernet Sauvignon,Peña Lobera,4.4,85.87,234
Tempranillo,Peña Lobera,4.4,85.87,234
Garnacha,Peña Lobera,4.4,85.87,234
Chardonnay,Nuits-Saint-Georges 1er Cru 'Aux Thorey',4.4,1046.25,543
Merlot,Nuits-Saint-Georges 1er Cru 'Aux Thorey',4.4,1046.25,543
Pinot Noir,Nuits-Saint-Georges 1er Cru 'Aux Thorey',4.4,1046.25,543
Chardonnay,Chassagne-Montrachet Premier Cru 'Morgeot' Blanc,4.4,618.75,1701
Merlot,Chassagne-Montrachet Premier Cru 'Morgeot' Blanc,4.4,618.75,1701
Pinot Noir,Chassagne-Montrachet Premier Cru 'Morgeot' Blanc,4.4,618.75,1701
Chardonnay,Coteau de Vernon Condrieu,4.5,159.95,2015
Merlot,Coteau de Vernon Condrieu,4.5,159.95,2015
Pinot Noir,Coteau de Vernon Condrieu,4.5,159.95,2015
Chardonnay,Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru,4.5,1495.0,33
Merlot,Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru,4.5,1495.0,33
Pinot Noir,Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru,4.5,1495.0,33
Chardonnay,Vieilles Vignes Mazis-Chambertin Grand Cru,4.5,1686.25,218
Merlot,Vieilles Vignes Mazis-Chambertin Grand Cru,4.5,1686.25,218
Pinot Noir,Vieilles Vignes Mazis-Chambertin Grand Cru,4.5,1686.25,218
Chardonnay,Charmes-Chambertin Grand Cru,4.4,1173.75,709
Merlot,Charmes-Chambertin Grand Cru,4.4,1173.75,709
Pinot Noir,Charmes-Chambertin Grand Cru,4.4,1173.75,709
Chardonnay,Chambertin-Clos-de-Beze Grand Cru,4.5,2028.75,611
Merlot,Chambertin-Clos-de-Beze Grand Cru,4.5,2028.75,611
Pinot Noir,Chambertin-Clos-de-Beze Grand Cru,4.5,2028.75,611
Chardonnay,Chambertin Clos de Bèze Grand Cru,4.4,896.25,983
Merlot,Chambertin Clos de Bèze Grand Cru,4.4,896.25,983
Pinot Noir,Chambertin Clos de Bèze Grand Cru,4.4,896.25,983
Chardonnay,Musigny Grand Cru,4.6,2668.75,128
Merlot,Musigny Grand Cru,4.6,2668.75,128
Pinot Noir,Musigny Grand Cru,4.6,2668.75,128
Chardonnay,Brunello di Montalcino Riserva,4.4,100.3,461
Merlot,Brunello di Montalcino Riserva,4.4,100.3,461
Sangiovese,Brunello di Montalcino Riserva,4.4,100.3,461
Chardonnay,Gardarèm,4.4,39.95,1308
Merlot,Gardarèm,4.4,39.95,1308
Pinot Noir,Gardarèm,4.4,39.95,1308
Chardonnay,Vieilles Vignes Meursault,4.2,49.9,1426
Merlot,Vieilles Vignes Meursault,4.2,49.9,1426
Pinot Noir,Vieilles Vignes Meursault,4.2,49.9,1426
Chardonnay,Puligny-Montrachet 1er Cru 'Les Champs Gains',4.4,137.5,429
Merlot,Puligny-Montrachet 1er Cru 'Les Champs Gains',4.4,137.5,429
Pinot Noir,Puligny-Montrachet 1er Cru 'Les Champs Gains',4.4,137.5,429
Riesling,Scharzhofberger Riesling Spätlese,4.4,265.0,1564
Spätburgunder,Scharzhofberger Riesling Spätlese,4.4,265.0,1564
Weissburgunder,Scharzhofberger Riesling Spätlese,4.4,265.0,1564
Riesling,Kalkofen G.C,4.4,162.3,188
Spätburgunder,Kalkofen G.C,4.4,162.3,188
Weissburgunder,Kalkofen G.C,4.4,162.3,188
Chardonnay,Guerriero del Mare,4.4,27.95,3290
Merlot,Guerriero del Mare,4.4,27.95,3290
Sangiovese,Guerriero del Mare,4.4,27.95,3290
Cabernet Sauvignon,Cuvée N Viñas Viejas,4.5,75.4,263
Tempranillo,Cuvée N Viñas Viejas,4.5,75.4,263
Garnacha,Cuvée N Viñas Viejas,4.5,75.4,263
Chardonnay,Bienvenues-Bâtard-Montrachet Grand Cru,4.5,412.5,480
Merlot,Bienvenues-Bâtard-Montrachet Grand Cru,4.5,412.5,480
Pinot Noir,Bienvenues-Bâtard-Montrachet Grand Cru,4.5,412.5,480
Riesling,Hohenmorgen G.C,4.4,122.95,378
Spätburgunder,Hohenmorgen G.C,4.4,122.95,378
Weissburgunder,Hohenmorgen G.C,4.4,122.95,378
Cabernet Sauvignon,Vieilles Vignes La Parcelle 8 Apalta,4.4,139.95,184
Merlot,Vieilles Vignes La Parcelle 8 Apalta,4.4,139.95,184
Carménère,Vieilles Vignes La Parcelle 8 Apalta,4.4,139.95,184
Chardonnay,Gevrey Chambertin 1er Cru 'Aux Combottes',4.4,450.0,1002
Merlot,Gevrey Chambertin 1er Cru 'Aux Combottes',4.4,450.0,1002
Pinot Noir,Gevrey Chambertin 1er Cru 'Aux Combottes',4.4,450.0,1002
Chardonnay,Primitivo di Manduria,4.2,18.75,2011
Merlot,Primitivo di Manduria,4.2,18.75,2011
Sangiovese,Primitivo di Manduria,4.2,18.75,2011
Touriga Nacional,Vinha Centenaria Branco,4.4,87.95,281
Touriga Franca,Vinha Centenaria Branco,4.4,87.95,281
Tinta Roriz,Vinha Centenaria Branco,4.4,87.95,281
Chardonnay,Château de Cîteaux Meursault 1er Cru 'Charmes' Blanc,4.4,110.05,368
Merlot,Château de Cîteaux Meursault 1er Cru 'Charmes' Blanc,4.4,110.05,368
Pinot Noir,Château de Cîteaux Meursault 1er Cru 'Charmes' Blanc,4.4,110.05,368
Chardonnay,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4.5,925.77,1206
Merlot,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4.5,925.77,1206
Pinot Noir,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4.5,925.77,1206
Chardonnay,Ben Ryé Passito di Pantelleria,4.5,68.5,21351
Merlot,Ben Ryé Passito di Pantelleria,4.5,68.5,21351
Sangiovese,Ben Ryé Passito di Pantelleria,4.5,68.5,21351
Chardonnay,Tourmaline Pomerol,4.5,163.19,237
Merlot,Tourmaline Pomerol,4.5,163.19,237
Pinot Noir,Tourmaline Pomerol,4.5,163.19,237
Chardonnay,Chambolle-Musigny Premier Cru Les Charmes,4.4,308.8,364
Merlot,Chambolle-Musigny Premier Cru Les Charmes,4.4,308.8,364
Pinot Noir,Chambolle-Musigny Premier Cru Les Charmes,4.4,308.8,364
Chardonnay,Les Blanchiens Brut Nature Champagne Premier Cru,4.4,180.9,590
Merlot,Les Blanchiens Brut Nature Champagne Premier Cru,4.4,180.9,590
Pinot Noir,Les Blanchiens Brut Nature Champagne Premier Cru,4.4,180.9,590
Chardonnay,Les Beaux Monts Vosne-Romanée 1er Cru,4.4,243.75,787
Merlot,Les Beaux Monts Vosne-Romanée 1er Cru,4.4,243.75,787
Pinot Noir,Les Beaux Monts Vosne-Romanée 1er Cru,4.4,243.75,787
Chardonnay,Charmes-Chambertin Grand Cru,4.4,229.9,170
Merlot,Charmes-Chambertin Grand Cru,4.4,229.9,170
Pinot Noir,Charmes-Chambertin Grand Cru,4.4,229.9,170
Chardonnay,Rocche dell'Annunziata Barolo,4.5,319.0,218
Merlot,Rocche dell'Annunziata Barolo,4.5,319.0,218
Sangiovese,Rocche dell'Annunziata Barolo,4.5,319.0,218
Chardonnay,Grande Cuvée Luigi Moio,4.6,119.0,80
Merlot,Grande Cuvée Luigi Moio,4.6,119.0,80
Sangiovese,Grande Cuvée Luigi Moio,4.6,119.0,80
Touriga Nacional,Os Paulistas Chão dos Eremitas Vinhas Velhas,4.4,63.95,334
Touriga Franca,Os Paulistas Chão dos Eremitas Vinhas Velhas,4.4,63.95,334
Tinta Roriz,Os Paulistas Chão dos Eremitas Vinhas Velhas,4.4,63.95,334
Riesling,Marmar,4.5,109.95,514
Spätburgunder,Marmar,4.5,109.95,514
Weissburgunder,Marmar,4.5,109.95,514
Chardonnay,Champ Cain Extra Brut Champagne Grand Cru 'Avize',4.4,450.0,234
Merlot,Champ Cain Extra Brut Champagne Grand Cru 'Avize',4.4,450.0,234
Pinot Noir,Champ Cain Extra Brut Champagne Grand Cru 'Avize',4.4,450.0,234
Shiraz/Syrah,Yarden Katzrin,4.5,37.05,894
Cabernet Sauvignon,Yarden Katzrin,4.5,37.05,894
Merlot,Yarden Katzrin,4.5,37.05,894
Chardonnay,Grande Cuvée Luigi Moio,4.6,119.95,80
Merlot,Grande Cuvée Luigi Moio,4.6,119.95,80
Sangiovese,Grande Cuvée Luigi Moio,4.6,119.95,80
Chardonnay,Chambolle-Musigny 1er Cru 'Les Amoureuses',4.5,1430.0,59
Merlot,Chambolle-Musigny 1er Cru 'Les Amoureuses',4.5,1430.0,59
Pinot Noir,Chambolle-Musigny 1er Cru 'Les Amoureuses',4.5,1430.0,59
Cabernet Sauvignon,Tinto,4.4,64.95,803
Tempranillo,Tinto,4.4,64.95,803
Garnacha,Tinto,4.4,64.95,803
Cabernet Sauvignon,Mas Via Gran Reserva Brut,4.5,69.3,408
Tempranillo,Mas Via Gran Reserva Brut,4.5,69.3,408
Garnacha,Mas Via Gran Reserva Brut,4.5,69.3,408
Chardonnay,Corton-Charlemagne Grand Cru,4.4,220.05,178
Merlot,Corton-Charlemagne Grand Cru,4.4,220.05,178
Pinot Noir,Corton-Charlemagne Grand Cru,4.4,220.05,178
Cabernet Sauvignon,Tinto,4.4,114.95,203
Tempranillo,Tinto,4.4,114.95,203
Garnacha,Tinto,4.4,114.95,203
Chardonnay,Charmes-Chambertin Grand Cru,4.4,242.0,170
Merlot,Charmes-Chambertin Grand Cru,4.4,242.0,170
Pinot Noir,Charmes-Chambertin Grand Cru,4.4,242.0,170
Chardonnay,Castello della Sala Cervaro della Sala,4.4,88.0,30203
Merlot,Castello della Sala Cervaro della Sala,4.4,88.0,30203
Sangiovese,Castello della Sala Cervaro della Sala,4.4,88.0,30203
Chardonnay,Chablis Grand Cru 'Valmur',4.5,2943.75,1653
Merlot,Chablis Grand Cru 'Valmur',4.5,2943.75,1653
Pinot Noir,Chablis Grand Cru 'Valmur',4.5,2943.75,1653
Chardonnay,Giallo d'Arles Greco di Tufo,4.3,47.85,3274
Merlot,Giallo d'Arles Greco di Tufo,4.3,47.85,3274
Sangiovese,Giallo d'Arles Greco di Tufo,4.3,47.85,3274
Cabernet Sauvignon,Tinto,4.5,84.95,585
Tempranillo,Tinto,4.5,84.95,585
Garnacha,Tinto,4.5,84.95,585
Shiraz/Syrah,Grange,4.7,1061.8,24356
Cabernet Sauvignon,Grange,4.7,1061.8,24356
Chardonnay,Grange,4.7,1061.8,24356
Chardonnay,Ligne de Crete Les Grandes Vignes Hermitage,4.7,199.5,76
Merlot,Ligne de Crete Les Grandes Vignes Hermitage,4.7,199.5,76
Pinot Noir,Ligne de Crete Les Grandes Vignes Hermitage,4.7,199.5,76
Chardonnay,Beyond the Clouds,4.4,76.0,4760
Merlot,Beyond the Clouds,4.4,76.0,4760
Sangiovese,Beyond the Clouds,4.4,76.0,4760
Riesling,Castellberg Pinot Noir,4.4,70.0,187
Spätburgunder,Castellberg Pinot Noir,4.4,70.0,187
Weissburgunder,Castellberg Pinot Noir,4.4,70.0,187
Chardonnay,Le Petit Cheval Bordeaux Blanc,4.4,132.36,782
Merlot,Le Petit Cheval Bordeaux Blanc,4.4,132.36,782
Pinot Noir,Le Petit Cheval Bordeaux Blanc,4.4,132.36,782
Chardonnay,Corton-Charlemagne Grand Cru,4.6,129.65,35
Merlot,Corton-Charlemagne Grand Cru,4.6,129.65,35
Pinot Noir,Corton-Charlemagne Grand Cru,4.6,129.65,35
Cabernet Sauvignon,Belondrade y Lurton,4.4,49.75,13567
Tempranillo,Belondrade y Lurton,4.4,49.75,13567
Garnacha,Belondrade y Lurton,4.4,49.75,13567
Shiraz/Syrah,802.A Superblend,4.5,720.0,66
Cabernet Sauvignon,802.A Superblend,4.5,720.0,66
Chardonnay,802.A Superblend,4.5,720.0,66
Cabernet Sauvignon,Cabernet Sauvignon Coeur De Vallée,4.6,295.0,544
Chardonnay,Cabernet Sauvignon Coeur De Vallée,4.6,295.0,544
Pinot Noir,Cabernet Sauvignon Coeur De Vallée,4.6,295.0,544
Touriga Nacional,Bual Madeira,4.4,325.0,187
Touriga Franca,Bual Madeira,4.4,325.0,187
Tinta Roriz,Bual Madeira,4.4,325.0,187
Chardonnay,Gorgona Rosso,4.5,287.5,119
Merlot,Gorgona Rosso,4.5,287.5,119
Sangiovese,Gorgona Rosso,4.5,287.5,119
Chardonnay,6 Anime Puglia Rosso,4.3,27.3,2476
Merlot,6 Anime Puglia Rosso,4.3,27.3,2476
Sangiovese,6 Anime Puglia Rosso,4.3,27.3,2476
Chardonnay,Clos Le Léon Dizy Champagne,4.5,159.0,53
Merlot,Clos Le Léon Dizy Champagne,4.5,159.0,53
Pinot Noir,Clos Le Léon Dizy Champagne,4.5,159.0,53
Chardonnay,Luminaria Primitivo di Manduria,4.4,24.95,563
Merlot,Luminaria Primitivo di Manduria,4.4,24.95,563
Sangiovese,Luminaria Primitivo di Manduria,4.4,24.95,563
Chardonnay,Rosso,4.5,287.5,88
Merlot,Rosso,4.5,287.5,88
Sangiovese,Rosso,4.5,287.5,88
Shiraz/Syrah,The Black Lion,4.7,275.5,476
Cabernet Sauvignon,The Black Lion,4.7,275.5,476
Merlot,The Black Lion,4.7,275.5,476
Chardonnay,Chassagne-Montrachet 1er Cru 'Morgeot',4.4,99.0,329
Merlot,Chassagne-Montrachet 1er Cru 'Morgeot',4.4,99.0,329
Pinot Noir,Chassagne-Montrachet 1er Cru 'Morgeot',4.4,99.0,329
Chardonnay,Glesie Climat,4.6,71.0,37
Merlot,Glesie Climat,4.6,71.0,37
Sangiovese,Glesie Climat,4.6,71.0,37
Chardonnay,Corton-Charlemagne Grand Cru,4.6,174.51,35
Merlot,Corton-Charlemagne Grand Cru,4.6,174.51,35
Pinot Noir,Corton-Charlemagne Grand Cru,4.6,174.51,35
Touriga Nacional,Vinha dos Utras,4.5,296.95,65
Touriga Franca,Vinha dos Utras,4.5,296.95,65
Tinta Roriz,Vinha dos Utras,4.5,296.95,65
Riesling,Trittenheimer Apotheke,4.5,39.95,27
Spätburgunder,Trittenheimer Apotheke,4.5,39.95,27
Weissburgunder,Trittenheimer Apotheke,4.5,39.95,27
Shiraz/Syrah,Chardonnay,4.4,245.0,201
Cabernet Sauvignon,Chardonnay,4.4,245.0,201
Chardonnay,Chardonnay,4.4,245.0,201
Chardonnay,Charlemagne Grand Cru,4.5,470.0,201
Merlot,Charlemagne Grand Cru,4.5,470.0,201
Pinot Noir,Charlemagne Grand Cru,4.5,470.0,201
Chardonnay,Mossone,4.4,59.5,892
Merlot,Mossone,4.4,59.5,892
Sangiovese,Mossone,4.4,59.5,892
Chardonnay,Duna Mirante Primitivo di Manduria,4.5,58.5,96
Merlot,Duna Mirante Primitivo di Manduria,4.5,58.5,96
Sangiovese,Duna Mirante Primitivo di Manduria,4.5,58.5,96
Cabernet Sauvignon,Παλιές Ρίζες (Palies Rizes),4.4,180.0,313
Merlot,Παλιές Ρίζες (Palies Rizes),4.4,180.0,313
Agiorgitiko,Παλιές Ρίζες (Palies Rizes),4.4,180.0,313
Chardonnay,Graal Amarone della Valpolicella Valpantena,4.4,62.5,328
Merlot,Graal Amarone della Valpolicella Valpantena,4.4,62.5,328
Sangiovese,Graal Amarone della Valpolicella Valpantena,4.4,62.5,328
Cabernet Sauvignon,EABA,4.6,243.0,151
Chardonnay,EABA,4.6,243.0,151
Pinot Noir,EABA,4.6,243.0,151
Shiraz/Syrah,Crescendo,4.3,29.95,1347
Cabernet Sauvignon,Crescendo,4.3,29.95,1347
Merlot,Crescendo,4.3,29.95,1347
Chardonnay,Single Barrel Champagne Grand Cru 'Le Mesnil-sur-Oger',4.6,411.4,34
Merlot,Single Barrel Champagne Grand Cru 'Le Mesnil-sur-Oger',4.6,411.4,34
Pinot Noir,Single Barrel Champagne Grand Cru 'Le Mesnil-sur-Oger',4.6,411.4,34
Chardonnay,Bonnes Mares Grand Cru,4.4,896.25,452
Merlot,Bonnes Mares Grand Cru,4.4,896.25,452
Pinot Noir,Bonnes Mares Grand Cru,4.4,896.25,452
Chardonnay,Chablis Grand Cru 'Les Clos',4.4,72.7,173
Merlot,Chablis Grand Cru 'Les Clos',4.4,72.7,173
Pinot Noir,Chablis Grand Cru 'Les Clos',4.4,72.7,173
Chardonnay,Todeschini Distique Saint-Émilion Grand Cru,4.4,77.48,185
Merlot,Todeschini Distique Saint-Émilion Grand Cru,4.4,77.48,185
Pinot Noir,Todeschini Distique Saint-Émilion Grand Cru,4.4,77.48,185
Chardonnay,Grande Cuvée Luigi Moio,4.6,119.0,80
Merlot,Grande Cuvée Luigi Moio,4.6,119.0,80
Sangiovese,Grande Cuvée Luigi Moio,4.6,119.0,80
Chardonnay,Vieilles Vignes Châteauneuf-du-Pape Blanc,4.4,229.0,2587
Merlot,Vieilles Vignes Châteauneuf-du-Pape Blanc,4.4,229.0,2587
Pinot Noir,Vieilles Vignes Châteauneuf-du-Pape Blanc,4.4,229.0,2587
Chardonnay,La Landonne Côte-Rôtie,4.5,366.8,584
Merlot,La Landonne Côte-Rôtie,4.5,366.8,584
Pinot Noir,La Landonne Côte-Rôtie,4.5,366.8,584
Chardonnay,Chemin du Bois Champagne,4.4,275.0,184
Merlot,Chemin du Bois Champagne,4.4,275.0,184
Pinot Noir,Chemin du Bois Champagne,4.4,275.0,184
Cabernet Sauvignon,Delicado Cosecha Pedro Ximénez,4.4,42.5,870
Tempranillo,Delicado Cosecha Pedro Ximénez,4.4,42.5,870
Garnacha,Delicado Cosecha Pedro Ximénez,4.4,42.5,870
Chardonnay,Barbaresco,4.5,335.0,24516
Merlot,Barbaresco,4.5,335.0,24516
Sangiovese,Barbaresco,4.5,335.0,24516
Chardonnay,Batard-Montrachet Grand Cru,4.8,1149.5,34
Merlot,Batard-Montrachet Grand Cru,4.8,1149.5,34
Pinot Noir,Batard-Montrachet Grand Cru,4.8,1149.5,34
Chardonnay,Gallina Barbaresco,4.4,397.5,219
Merlot,Gallina Barbaresco,4.4,397.5,219
Sangiovese,Gallina Barbaresco,4.4,397.5,219
Cabernet Sauvignon,Tinto,4.5,59.9,585
Tempranillo,Tinto,4.5,59.9,585
Garnacha,Tinto,4.5,59.9,585
Cabernet Sauvignon,El Escolladero,4.4,65.17,161
Tempranillo,El Escolladero,4.4,65.17,161
Garnacha,El Escolladero,4.4,65.17,161
Chardonnay,Charity Edition Nebbiolo d'Alba Arione,4.5,287.5,29
Merlot,Charity Edition Nebbiolo d'Alba Arione,4.5,287.5,29
Sangiovese,Charity Edition Nebbiolo d'Alba Arione,4.5,287.5,29
Chardonnay,NŌ Rosso,4.5,42.95,297
Merlot,NŌ Rosso,4.5,42.95,297
Sangiovese,NŌ Rosso,4.5,42.95,297
Chardonnay,Chambolle-Musigny 1er Cru 'Les Amoureuses',4.5,1537.5,59
Merlot,Chambolle-Musigny 1er Cru 'Les Amoureuses',4.5,1537.5,59
Pinot Noir,Chambolle-Musigny 1er Cru 'Les Amoureuses',4.5,1537.5,59
Cabernet Sauvignon,Academia Purcari Rară Neagră,4.5,58.22,73
Chardonnay,Academia Purcari Rară Neagră,4.5,58.22,73
Merlot,Academia Purcari Rară Neagră,4.5,58.22,73
Chardonnay,Meursault 1er Cru 'Perrières',4.4,120.0,342
Merlot,Meursault 1er Cru 'Perrières',4.4,120.0,342
Pinot Noir,Meursault 1er Cru 'Perrières',4.4,120.0,342
Chardonnay,Moss Blanc Verdicchio dei Castelli di Jesi Classico Superiore,4.6,89.5,94
Merlot,Moss Blanc Verdicchio dei Castelli di Jesi Classico Superiore,4.6,89.5,94
Sangiovese,Moss Blanc Verdicchio dei Castelli di Jesi Classico Superiore,4.6,89.5,94
Chardonnay,Triglia Negroamaro Rosato,4.4,22.95,278
Merlot,Triglia Negroamaro Rosato,4.4,22.95,278
Sangiovese,Triglia Negroamaro Rosato,4.4,22.95,278
Cabernet Sauvignon,Bentrock Vineyard Chardonnay,4.5,103.0,118
Chardonnay,Bentrock Vineyard Chardonnay,4.5,103.0,118
Pinot Noir,Bentrock Vineyard Chardonnay,4.5,103.0,118
Cabernet Sauvignon,Alpine Hillside Pinot Noir,4.5,133.1,46
Chardonnay,Alpine Hillside Pinot Noir,4.5,133.1,46
Pinot Noir,Alpine Hillside Pinot Noir,4.5,133.1,46
Shiraz/Syrah,Reserve Chardonnay,4.5,50.45,396
Cabernet Sauvignon,Reserve Chardonnay,4.5,50.45,396
Merlot,Reserve Chardonnay,4.5,50.45,396
Chardonnay,Freienfeld Cabernet Sauvignon Riserva,4.4,156.25,173
Merlot,Freienfeld Cabernet Sauvignon Riserva,4.4,156.25,173
Sangiovese,Freienfeld Cabernet Sauvignon Riserva,4.4,156.25,173
Chardonnay,Puligny-Montrachet Premier Cru ' Clos de la Truffière',4.4,705.0,475
Merlot,Puligny-Montrachet Premier Cru ' Clos de la Truffière',4.4,705.0,475
Pinot Noir,Puligny-Montrachet Premier Cru ' Clos de la Truffière',4.4,705.0,475
Cabernet Sauvignon,Chloe Chardonnay,4.5,109.95,458
Chardonnay,Chloe Chardonnay,4.5,109.95,458
Pinot Noir,Chloe Chardonnay,4.5,109.95,458
Cabernet Sauvignon,Rioja Blanco Reserva,4.4,39.91,361
Tempranillo,Rioja Blanco Reserva,4.4,39.91,361
Garnacha,Rioja Blanco Reserva,4.4,39.91,361
Chardonnay,Vosne-Romanée 1er Cru Aux Malconsorts Christiane,4.5,790.0,309
Merlot,Vosne-Romanée 1er Cru Aux Malconsorts Christiane,4.5,790.0,309
Pinot Noir,Vosne-Romanée 1er Cru Aux Malconsorts Christiane,4.5,790.0,309
Shiraz/Syrah,The Journeyman,4.6,169.95,231
Cabernet Sauvignon,The Journeyman,4.6,169.95,231
Merlot,The Journeyman,4.6,169.95,231
Cabernet Sauvignon,Finn Pinot Noir,4.5,136.95,331
Chardonnay,Finn Pinot Noir,4.5,136.95,331
Pinot Noir,Finn Pinot Noir,4.5,136.95,331
Chardonnay,Grande Cuvée I Terlaner,4.5,376.25,411
Merlot,Grande Cuvée I Terlaner,4.5,376.25,411
Sangiovese,Grande Cuvée I Terlaner,4.5,376.25,411
Cabernet Sauvignon,Hyde Vineyard Chardonnay,4.4,115.95,265
Chardonnay,Hyde Vineyard Chardonnay,4.4,115.95,265
Pinot Noir,Hyde Vineyard Chardonnay,4.4,115.95,265
Merlot,Sous L'Escalier Petite Arvine du Valais,4.4,51.95,164
Pinot Noir,Sous L'Escalier Petite Arvine du Valais,4.4,51.95,164
Chasselas,Sous L'Escalier Petite Arvine du Valais,4.4,51.95,164
Chardonnay,Clos Saint Denis Grand Cru,4.4,300.8,474
Merlot,Clos Saint Denis Grand Cru,4.4,300.8,474
Pinot Noir,Clos Saint Denis Grand Cru,4.4,300.8,474
Chardonnay,Paralupi Appassimento,4.4,13.88,575
Merlot,Paralupi Appassimento,4.4,13.88,575
Sangiovese,Paralupi Appassimento,4.4,13.88,575
Shiraz/Syrah,Estate Reserve Viognier,4.4,50.45,257
Cabernet Sauvignon,Estate Reserve Viognier,4.4,50.45,257
Merlot,Estate Reserve Viognier,4.4,50.45,257
Cabernet Sauvignon,Touran,4.6,109.95,274
Tempranillo,Touran,4.6,109.95,274
Garnacha,Touran,4.6,109.95,274
Chardonnay,La Serra Barolo,4.4,338.0,1449
Merlot,La Serra Barolo,4.4,338.0,1449
Sangiovese,La Serra Barolo,4.4,338.0,1449
Chardonnay,Champ Cain Extra Brut Champagne Grand Cru 'Avize',4.4,290.0,234
Merlot,Champ Cain Extra Brut Champagne Grand Cru 'Avize',4.4,290.0,234
Pinot Noir,Champ Cain Extra Brut Champagne Grand Cru 'Avize',4.4,290.0,234
Chardonnay,Rocche di Castiglione Barolo,4.5,397.5,131
Merlot,Rocche di Castiglione Barolo,4.5,397.5,131
Sangiovese,Rocche di Castiglione Barolo,4.5,397.5,131
Chardonnay,Clos Vougeot Grand Cru,4.4,260.05,226
Merlot,Clos Vougeot Grand Cru,4.4,260.05,226
Pinot Noir,Clos Vougeot Grand Cru,4.4,260.05,226
Touriga Nacional,Elevage Branco,4.5,98.95,53
Touriga Franca,Elevage Branco,4.5,98.95,53
Tinta Roriz,Elevage Branco,4.5,98.95,53
Cabernet Sauvignon,Pandorga,4.4,39.6,148
Tempranillo,Pandorga,4.4,39.6,148
Garnacha,Pandorga,4.4,39.6,148
Chardonnay,Vin de Paille,4.5,59.9,35
Merlot,Vin de Paille,4.5,59.9,35
Pinot Noir,Vin de Paille,4.5,59.9,35
Chardonnay,VT Vendemmia Tardiva,4.4,74.0,1096
Merlot,VT Vendemmia Tardiva,4.4,74.0,1096
Sangiovese,VT Vendemmia Tardiva,4.4,74.0,1096
Riesling,Castellberg Pinot Noir,4.4,73.0,187
